,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
789,"219 sqm 3BR Condo with 2 Parking Slots for Sale at Salcedo Village, Makati City","Salcedo Village, Makati","39,500,000",3,3,219,,121.0206028,14.5596699
790,2 Bedrooms Unit at San Lorenzo Place Condo in Makati RFO 341k Discount,"San Lorenzo, Makati",,2,1,38,,121.0135893,14.5515877
791,"The Grand Midori Makati, 39 sqm 1 Bedroom Unit for Sale,Legaspi Village, Makati","Legazpi Village, Makati","6,500,000",1,1,39,,121.016328,14.55727
792,"52 sqm 2 Bedroom Condo Unit For Sale at The Oriental Place Pio Del Pilar, Makati","Pio Del Pilar, Makati","6,800,000",2,2,52,,121.0134,14.55462
793,"For Sale: Lincoln Tower, The Proscenium, Rockwell Makati, Studio, PhP 10.9M","Rockwell, Makati","10,900,000",1,,32,,121.0371989,14.5662972
794,3br condo for sale in park central makati,"Urdaneta, Makati","120,000,000",3,3,239,,121.0246841,14.558848
795,"3 Bedroom Unit For Sale at Proscenium Rockwell - Lorraine Tower, Makati","Rockwell, Makati","52,000,000",3,4,138,,121.0371989,14.5662972
796,"Spacious Semi-Furnished 3-Bedroom Unit For Sale in Le Grand, Makati City","Salcedo Village, Makati","22,000,000",3,2,147,,121.0211014,14.55858891
797,"For Sale BGC Signa Designer Residences Studio in Bel-Air, Makati","Bel-Air, Makati","7,469,760",1,1,37,,121.0169571,14.5592355
798,"For Sale: Furnished Studio in The Columns Ayala Tower 2, Makati City","Bel-Air, Makati",,1,1,31,,121.0164559,14.56195302
799,Studio Condo Unit For Sale Asia Tower Legazpi Village Makati Narciso Realty,"Legazpi Village, Makati","8,500,000",1,1,39,,121.017742,14.554848
800,"3Bedroom Condo Unit for sale in The Parklane- Salcedo Village, Makati City","Salcedo Village, Makati","20,500,000",3,3,163,,121.0235477,14.5612775
801,"For Sale 2BR Condo w/ 3T&B, Maid's Room and Covered Parking Slot in Makati CBD","La Paz, Makati","6,500,000",2,3,77,,121.012213,14.566788
802,For Sale: 3 bedroom Penthouse in Salcedo Skysuites Salcedo Village Makati City,"Salcedo Village, Makati","36,000,000",3,3,146,,121.0237865,14.56161652
803,Brand New 1BR Condominium For Sale at the very heart of Makati | Kroma,"San Lorenzo, Makati","12,500,000",1,1,56,,121.019175,14.550759
804,"For SALE 3 BR Condo unit / The Proscenium Residences Rockwell, Makati","Rockwell, Makati","45,000,000",3,,147,,121.036339,14.562949
805,Furnished 1BR Condominium w/ 1 Parking at Avida Towers Makati West Sale,"San Antonio, Makati","7,500,000",1,1,33,,121.009139,14.563865
806,Belton Place Makati: 7 combined Units For Sale,"San Antonio, Makati","25,000,000",3,3,196,,121.009139,14.563865
807,"Homey 2 Bedroom Condo Unit at The Elizabeth Place, Makati For Sale","Salcedo Village, Makati","15,000,000",2,1,77,,121.0209356,14.5617838
808,1 Bedroom Furnished Condo Unit at Jazz Residences in Makati,"Bel-Air, Makati","4,000,000",1,,23,,121.026342,14.563933
809,"3 Bedroom Lower Penthouse Unit for Sale - Eton Residences, Greenbelt, Makati","San Lorenzo, Makati","63,000,000",3,3,200,,121.0171,14.55342
810,"For sale Studio Unit at Legaspi Village, Makati City","Legazpi Village, Makati","6,000,000",1,1,36,,121.0133421,14.55711
811,"For Sale: Greenbelt Chancellor Executive Studio, Makati City","Legazpi Village, Makati","5,500,000",1,1,36,,121.0182445,14.5552671
812,"Good Deal! 2BR in Garden Towers 2, Ayala Center, Makati for Assume Balance","Legazpi Village, Makati","35,000,000",2,2,137,,121.024877,14.5495675
813,"For Sale 2 Bedroom Condo Unit for Sale in Rockwell, Makati","Rockwell, Makati","35,000,000",2,2,132,,121.0362038,14.5634274
814,Rush 2BR for sale - Park Terraces The Point Tower Makati,"San Lorenzo, Makati","36,500,000",2,2,118,,121.0215775,14.5506662
815,"One Rockwell East Tower: 3BR For Sale, 127 sqm, Furnished, corner, 2 parking","Rockwell, Makati","33,500,000",3,3,127,,121.0362038,14.5634274
816,"Salcedo Village 1BR Condo For Sale in LPL Manor, Makati","Salcedo Village, Makati","11,000,000",1,1,59,,121.02038,14.55988
817,2 Bedroom Condominium Unit For Sale In Antel Suites Makati Near Century Mall,"Poblacion, Makati","8,000,000",2,2,59,,121.0292661,14.566214
818,"For Sale 2 Bedroom condo in Shang Salcedo Place, Makati City","Salcedo Village, Makati","28,000,000",2,2,104,,121.0204774,14.5615741
819,"2 Bedroom Condo Unit for Sale at Elizabeth Place in Salcedo Village, Makati","Salcedo Village, Makati","17,460,000",2,2,97,,121.026342,14.563933
820,"Condominium Park Terraces, Makati - For Sale","San Lorenzo, Makati","24,500,000",1,1,72,,121.0215775,14.5506662
821,2 Bedroom For Sale in Joya Rockwell Makati,"Rockwell, Makati","32,000,000",2,,114,,121.0376942,14.56510718
822,"For Sale 1BR w/ Multi-purpose Room/Office, Greenbelt Excelsior C. Palanca Makati","Legazpi Village, Makati","13,600,000",1,3,72,,121.0192601,14.5556683
823,For Sale: Fully Furnished 2 Bedroom Unit at A. Venue Residences in Makati City,"Poblacion, Makati","6,500,000",2,2,59,,121.032076,14.56568
824,3 Bedroom Condominium Unit For Sale at Elizabeth Place in Makati City,"Salcedo Village, Makati","28,800,000",3,3,160,,121.0206028,14.5596699
825,"For Sale 4 Bedroom Luxury Condo Unit  in Salcedo Village, Makati City","Salcedo Village, Makati","28,875,000",4,4,175,,121.0206028,14.5596699
826,"For Sale -2 Bedroom Unit at One Lafayette Square, Makati City","Salcedo Village, Makati","26,000,000",2,2,172,,121.022027,14.559226
827,"Condo Furnished 2BR Unit with Parking for Sale in Elizabeth Place, Makati City","Salcedo Village, Makati","13,500,000",2,2,97,,121.0209356,14.5617838
828,"For Sale One Rockwell - Studio Type Condo Rockwell Center East Tower, Makati","Rockwell, Makati","8,900,000",1,1,27,,121.0362038,14.5634274
829,66 Sqm Brand New 1 bedroom with Parking Slot for Sale at Salcedo Village,"Salcedo Village, Makati","15,500,000",1,1,66,,121.0237865,14.56161652
830,"For Sale: Le Domaine, Salcedo Village, Makati, 2BR Unit with Parking, PhP 18.5M","Legazpi Village, Makati","18,500,000",2,,127,,121.0203497,14.5607866
831,"3BR Unit with 2 Parking for Sale in Proscenium at Rockwell, Kirov Tower, Makati","Rockwell, Makati","75,369,600",3,3,224,,121.0371989,14.5662972
832,3 Bedroom Special Unit For Sale at Escala Salcedo (Facing Park),"Salcedo Village, Makati","42,000,000",3,3,142,,121.0211555,14.5593401
833,For Sale Studio Unit in Salcedo Village Makati-Ready for Occupancy,"Bel-Air, Makati","7,469,760",1,1,37,,121.0169571,14.5592355
834,Two Bedroom Raffles Residences Condominium For Sale Makati,"San Lorenzo, Makati","39,500,000",2,2,124,,121.0230634,14.5507219
835,Jazz Residences Studio Unit with Parking For Sale,"Bel-Air, Makati","3,900,000",1,1,20,,121.0220743,14.5635465
836,"One Bedroom Condo unit for Sale in Air Residences, Makati City","San Antonio, Makati","5,500,000",1,1,26,,121.009139,14.563865
837,For Sale 1 Bedroom Condo unit in Avida Towers San Lorenzo Makati Move-in Ready,"San Lorenzo, Makati","6,200,000",1,1,36,,121.019175,14.550759
838,"Shang Salcedo Place, 1 Bedroom Condo Unit For Sale in Makati City","Salcedo Village, Makati","25,000,000",1,1,73,,121.0204774,14.5615741
839,"For Sale: Ponte Salcedo, Makati, Furnished 2BR Unit with Parking, PhP 15M","Salcedo Village, Makati","15,000,000",2,,134,,121.0201265,14.559327
840,"For Sale Furnished 2BR Apartment at The Columns Legaspi Village, Makati at 12.5M","San Lorenzo, Makati","12,500,000",2,2,63,,121.019175,14.550759
841,"For sale 225sqm 3 Bedroom Condo unit in Proscenium Rockwell, Makati City","Rockwell, Makati","78,000,000",3,4,225,,121.0371989,14.5662972
842,"For Sale: Knightsbridge Residences, Century City, Makati, Fully Furnished, 5.3m","Poblacion, Makati","5,300,000",1,,27,,121.0278726,14.5671852
843,"Condo 2BR for sale in One Rockwell West with Magnificent View in Bel-Air, Makati","Bel-Air, Makati","26,000,000",2,2,97,,121.0362038,14.5634274
844,1-Bedroom Unit For Sale In Milano Residences Makati Prime & Upgraded,"Poblacion, Makati","10,000,000",1,1,66,,121.0274,14.56691
845,Furnished 2 bedroom Condominium unit for sale in Grand midori makati,"Legazpi Village, Makati","12,500,000",2,1,66,,121.017742,14.554848
846,Condominium For Sale Park Terraces Makati,"San Lorenzo, Makati","14,000,000",1,,40,,121.0215775,14.5506662
847,"For Sale: Global Tower, Makati, 3BR unit, 101 sqm, with Parking, PhP 12M","Bangkal, Makati","12,000,000",3,,101,,121.0101936,14.54671059
848,"Unfurnished 3-Bedroom Condo For Sale in Park Terraces, San Lorenzo Makati City","San Lorenzo, Makati","107,000,000",3,3,272,,121.019175,14.550759
849,3 Bedroom Corner Unit at The Proscenium Residences (amenities view),"Rockwell, Makati","48,000,000",3,3,147,,121.0371989,14.5662972
850,"Condominium Park Terraces, Makati - For Sale","San Lorenzo, Makati","24,100,000",1,1,72,,121.0215775,14.5506662
851,1 Bedroom Fully Furnished Escala Salcedo For Sale - Salcedo Village Makati City,"Salcedo Village, Makati","15,500,000",1,1,50,,121.0233448,14.5593272
852,Condo For Sale 1 Bedroom Furnished Avida Towers San Lorenzo Tower 2 Makati City,"San Lorenzo, Makati","5,650,000",1,1,36,,121.0110203,14.5504137
853,"One Roxas Triangle Newly Renovated 3BR Condo Unit, Makati City - For Sale","Paseo de Roxas, Makati","70,000,000",3,3,286,,121.0287399,14.5600434
854,"SENTA, Legazpi Village: Studio For Sale, 37m2, FFurnished, 1P, P9,999,000 only!","San Lorenzo, Makati","9,999,000",1,1,37,,121.0169,14.55491
855,62.20 sqm Corner 1BR with Balcony and Maid's Room for Sale at Salcedo Village,"Bel-Air, Makati","13,800,000",1,1,62,,121.0182,14.55982
856,"One Rockwell East Tower: Big 2BR For Sale, 127m2, Facing Bel Air, 2 Parking","Rockwell, Makati","35,000,000",2,3,127,,121.0362038,14.5634274
857,Condominium The Residences at Greenbelt TRAG Laguna Tower 3BR for Sale Makati,"San Lorenzo, Makati","65,000,000",3,3,210,,121.0203178,14.5511286
858,"Resale Studio Unit at Avida Towers Asten in Yakal, Malugay St., Makati City","San Antonio, Makati","4,000,000",1,1,22,,121.0069503,14.5595332
859,For Sale 3 Bedroom Unit at Kroma Tower (Ayala Land) Makati City,"San Lorenzo, Makati","23,000,000",3,2,110,,121.0168664,14.5585298
860,"Joya South Tower, Rockwell, Makati - 2 Bedroom Condominium For Sale","Rockwell, Makati","22,000,000",2,2,79,,121.036339,14.562949
861,"San Lorenzo Place,  1 Bedroom Rush Sale in San Lorenzo, Makati City","San Lorenzo, Makati","3,600,000",1,1,27,,121.0135893,14.5515877
862,"35.75 sqm Unit for Sale in Oxford Suites, Makati City","Poblacion, Makati","3,400,000",1,1,35,,121.029734,14.563642
863,"Edades Tower and Garden Villas, 2 Bedroom For Sale in Rockwell, Makati City","Rockwell, Makati","45,000,000",2,2,150,,121.0360102,14.5662454
864,Rare Find! 86 sqm 1-BR Upstyled Corner Loft in Gramercy Residences for Sale,"Poblacion, Makati","16,800,000",1,2,86,,121.0283829,14.5657429
865,"For Sale: 2 Bedroom Condo Unit, Fully Furnished at A.Venue, Makati City","Poblacion, Makati","5,900,000",2,2,59,,121.032076,14.56568
866,"45 sqm, 1 Bedroom Unit For Sale in The Peak Tower at Salcedo Village Makati City","Salcedo Village, Makati","5,900,000",1,1,45,,121.0197427,14.56111418
867,"1 Bedroom Unit For Sale at Jazz Residences, Bel-Air, Makati City","Bel-Air, Makati","4,500,000",1,1,24,,121.0220743,14.5635465
868,[FS564] Park Terraces Ayala Near Glorietta 2 bedroom Luxuriously Furnished,"San Lorenzo, Makati","45,000,000",2,,115,,121.019175,14.550759
869,"For Sale: The Regency at Salcedo, Makati, 3BR Unit, 205 sqm, PHP 38M","Salcedo Village, Makati","38,000,000",3,,205,,121.0219869,14.5605705
870,For Sale Studio Condominium unit in Air Residences Makati,"San Antonio, Makati","5,500,000",1,1,25,,121.009139,14.563865
871,"1 Bedroom For Sale at Shang Salcedo Place in Salcedo Village, Makati","Salcedo Village, Makati","20,000,000",1,1,52,,121.0204774,14.5615741
872,Hidalgo Place Corner Suite 1 Bedroom Condominium For Sale With Parking,"Rockwell, Makati","16,000,000",1,1,47,,121.036339,14.562949
873,"For Sale: 2 Bedroom Loft Type Unit at The Columns, Legazpi Village, Makati City","San Lorenzo, Makati","22,000,000",2,2,83,,121.019175,14.550759
874,Corner Condominium Unit Fully Furnished For Sale at a Low Price in Makati City,"Legazpi Village, Makati","3,999,000",1,1,22,,121.017742,14.554848
875,"2 bedroom unit for sale in The Kightbridge Residences, Makati City","Poblacion, Makati","15,000,000",2,2,57,,121.032076,14.56568
876,4 Bedroom Penthouse in the Heart of Makati  Condominium for Sale at BSA Mansion,"San Lorenzo, Makati","28,000,000",4,3,140,,121.01743217003,14.551791288957
877,"One Rockwell Condo 32nd Floor 2 Bedroom for Sale with parking, Bel Air View","Rockwell, Makati","22,400,000",2,2,80,,121.036339,14.562949
878,"Shang Salcedo Place Studio unit for Sale, Makati City","Salcedo Village, Makati","9,500,000",1,1,35,,121.0206028,14.5596699
879,"For Sale: Citadel Inn, Makati, Fully Furnished Studio with Jacuzzi, RFO, Ps 4.5M","Bel-Air, Makati","4,500,000",1,,47,,121.0291201,14.5631364
880,Good Deal 2 Bedroom Unit in Avida Towers West Makati,"San Antonio, Makati","7,500,000",2,1,53,,121.0099,14.55999
881,"The Residences At Greenbelt: 2br For Sale, 142 Sqm, Ff, Corner San Lo, 2 Parking","San Lorenzo, Makati","38,000,000",2,3,142,,121.0203178,14.5511286
882,For Sale: Makati CBD The Columns Legaspi.  FA 76sm New 2BR  utility parking,"San Lorenzo, Makati","16,800,000",2,2,76,,121.019175,14.550759
883,Studio for Sale in Makati at Lerato by Alveo,"Bel-Air, Makati","5,000,000",1,1,30,,121.026342,14.563933
884,"kroma tower, 9th flr, 90 sqm in Dela Rosa Access Rd 3, Legazpi Village, Makati","San Lorenzo, Makati","22,000,000",2,2,90,,121.019175,14.550759
885,"For Sale 1BR Signa Designer Residences, near Ayala Avenue, Makati City","Bel-Air, Makati","8,100,000",1,1,40,,121.0169571,14.5592355
886,"Good Deal! 2BR in Garden Towers 2, Ayala Center, Makati for Assume Balance","San Lorenzo, Makati","35,000,000",2,3,137,,121.024877,14.5495675
887,"Condominium FOR SALE: 2BR Eton Tower Makati, Makati CBD","Legazpi Village, Makati","14,600,000",2,2,62,,121.0182589,14.5575851
888,2 bedroom Condominium for sale in Salcedo SkySuites Makati City,"Salcedo Village, Makati","20,000,000",2,2,84,,121.0237865,14.56161652
889,"Shang Salcedo Place, 2 Bedroom Condo Unit with Balcony for Sale in Makati","Salcedo Village, Makati","38,000,000",2,,104,,121.0204774,14.5615741
890,Good Buy 2 Bedroom Unit For Sale Lincoln Tower Proscenium Rockwell Makati,"Rockwell, Makati","35,000,000",2,2,119,,121.0371989,14.5662972
891,"1BR Garden Towers For Sale: Sky Garden, 76m2, 1Parking, P24.99M, San Lorenzo","San Lorenzo, Makati","24,999,000",1,1,76,,121.024877,14.5495675
892,"4 Bedrooms Penthouse unit for Sale in Proscenium Rockwell, Makati City","Rockwell, Makati","190,000,000",4,4,433,,121.0371989,14.5662972
893,"Unfurnished 3 Bedroom Unit for Sale at The Regency Salcedo, Makati","Salcedo Village, Makati","45,000,000",3,3,198,,121.0206028,14.5596699
894,For Sale: 1 Bedroom Ready for Occupancy in The Grand Soho Makati,"Salcedo Village, Makati","8,290,500",1,1,55,,121.0229,14.56154
895,"2 Bedroom Penthouse Unit For Sale in Gramercy Residences, Makati City","Poblacion, Makati","25,000,000",2,2,104,,121.0283829,14.5657429
896,One Legaspi Park Condo for Sale Two Bedroom Unit Legazpi Village Makati,"Legazpi Village, Makati","25,000,000",2,2,96,,121.017742,14.554848
897,Condo Movein Rfo 1br In Makati 380k Dp Rent To Own San Lorenzo Place Ayala Moa,"San Lorenzo, Makati","3,800,124",1,1,26,,121.019175,14.550759
898,"1BR Condo in Oriental Garden, Makati with parking slot","Chino Roces, Makati","5,000,000",1,1,33,,121.012341,14.5586485
899,"For Sale: The Belton Place 1 Bedroom Condo Unit (1 Parking Unit), Makati","San Antonio, Makati","4,000,000",1,1,30,,121.009139,14.563865
900,"Raffles Residences Makati Condo for Sale, 2BR","San Lorenzo, Makati","47,000,000",2,2,153,,121.0230634,14.5507219
901,"3 Bedroom Unit for Sale at Discovery Primea, Urdaneta, Makati","Ayala Avenue, Makati","165,000,000",3,5,409,,121.027093,14.5530413
902,"For Sale: The Makati Tuscany, 3BR Unit, 210 sqm, Facing Ayala Ave., PHP 54.6M","Ayala Avenue, Makati","54,600,000",3,3,210,,121.0218,14.55659
903,"Condo Furnished 1BR with Parking for Sale in Joya North Tower, Rockwell Makati","Rockwell, Makati","16,000,000",1,1,69,,121.0376942,14.56510718
904,BSA Suites Penthouse Condominium unit for Sale in Makati City,"Legazpi Village, Makati","12,000,000",2,2,67,,121.017742,14.554848
905,For sale 2 bedroom condo: Best location in The Peak Tower Makati center,"Salcedo Village, Makati","14,500,000",2,2,122,,121.0197427,14.56111418
906,"Fully Furnished Studio with Partition for Sale in Greenbelt Hamilton, Makati","Legazpi Village, Makati","8,500,000",1,1,41,,121.016148,14.556173
907,1BR Condo Flat Avida Towers Makati West Fully-Furnished nr Ortigas Manila BGC,"San Antonio, Makati","5,600,000",1,1,37,,121.0099,14.55999
908,3 Bedroom Unit  For Sale in Greenbelt Madison Makati,"Legazpi Village, Makati","25,500,000",3,3,115,,121.0133421,14.55711
909,"For sale 1 Bedroom with balcony at Air Residences, Bel-Air, Makati","San Antonio, Makati","4,500,000",1,1,26,,121.0123638,14.5624263
910,Makati condotel unit for sale,"Bel-Air, Makati","2,000,000",1,1,26,,121.0291201,14.5631364
911,"4 Bedroom Penthouse unit For Sale in Salcedo Village, Makati City","Bel-Air, Makati","68,000,000",4,4,410,,121.019242,14.561461
912,"Studio Condominium unit for sale in Legazpi Village, Makati near RCBC Plaza","Legazpi Village, Makati","4,500,000",1,1,22,,121.017742,14.554848
913,"2 BR Condo at The Gramercy Residences, Makati City - For SALE","Poblacion, Makati","15,000,000",2,2,89,,121.032076,14.56568
914,4 Bedroom Penthouse for Sale in Makati One Rockwell East Tower Metro Manila,"Rockwell, Makati","50,000,000",4,4,184,,121.0362038,14.5634274
915,Promo! 1 Bedroom San Lorenzo Place Condo in Makati RFO Rent to Own Pet Friendly,"Chino Roces, Makati","4,000,000",1,1,25,,121.0135893,14.5515877
916,"Rush Sale! Bi-level Penthouse Unit at Fraser Place in Salcedo Village, Makati","Salcedo Village, Makati","115,000,000",4,4,531,,121.0257925,14.5597293
917,Discovery Primea  Bedroom Unit for Sale,"Ayala Avenue, Makati","350,000,000",7,,791,,121.027093,14.5530413
918,2bedrooms Move-in Rent to Own 580K DP Makati San Lorenzo Place Ayala MOA NAIA,"San Lorenzo, Makati","5,800,766",2,2,44,,121.019175,14.550759
919,For sale 1 Bedroom at Manansala Rockwell Makati City,"Poblacion, Makati","16,500,000",1,1,71,,121.0359508,14.5640382
920,"3 Bedroom For Sale Ready For Occupancy In Greenbelt Chancellor, Makati","Legazpi Village, Makati","23,770,000",3,2,126,,121.0182445,14.5552671
921,"36 Sq M Fully Furnished Studio with Parking Slot for Sale in Senta, Greenbelt","San Lorenzo, Makati","13,500,000",1,1,36,,121.0169,14.55491
922,"Condo Studio Condo Unit in Solstice Tower 2 for Sale in Carmona, Makati","Carmona, Makati","4,800,000",1,1,32,,121.0184162,14.5738205
923,"For Sale: Park Terraces Makati, Fully Furnished 1BR Unit with Parking, PhP 19M","San Lorenzo, Makati","19,000,000",1,,66,,121.0215775,14.5506662
924,"Fully Furnished 1BR with Parking Slot for Sale at Senta, Greenbelt","San Lorenzo, Makati","15,500,000",1,1,55,,121.0169,14.55491
925,Ayala Land Makati 2 Bedroom Condo Garden Towers Tower 2 for sale,"San Lorenzo, Makati","35,000,000",2,2,137,,121.019175,14.550759
926,"For sale Spacious 2BR Condo (converted from 3BR) at Salcedo Park, Makati","Bel-Air, Makati","28,000,000",2,3,179,,121.0244274,14.56179612
927,For sale 2BR Condominium with Balcony and Parking at Joya South Tower Makati,"Rockwell, Makati","26,500,000",2,2,93,,121.0374418,14.56514712
928,For Sale Fully Furnished Studio Located in Metro Manila Makati and Pasig City,"Bel-Air, Makati","2,800,000",1,1,33,,121.026342,14.563933
929,1br rfo makati condo 300k dp rent to own san lorenzo place ready ayala moa,"San Lorenzo, Makati","3,700,124",1,1,30,,121.019175,14.550759
930,1br rfo makati condo 300k dp rent to own san lorenzo place ready ayala moa,"San Lorenzo, Makati","3,700,124",1,1,30,,121.019175,14.550759
931,For Sale: 3 bedroom in Salcedo Park Condominium,"Salcedo Village, Makati","30,000,000",3,3,179,,121.0206028,14.5596699
932,"Penthouse 2-Bedroom Condominium Unit for Sale in Greenbelt, Makati City","Legazpi Village, Makati","16,500,000",2,1,54,,121.017742,14.554848
933,"For Sale 4 Bedroom, Maid Room Bi-Level Makati Condo Unit w/ Covered Parking Slot","La Paz, Makati","12,000,000",4,4,154,,121.012213,14.566788
934,"3BR Condominium unit Kirov for Sale at Makati City, Metro Manila","Rockwell, Makati","75,000,000",3,3,224,,121.036339,14.562949
935,"For Sale: Lincoln Tower at the Proscenium, 1BR Furnished with Parking, PhP 21M","Rockwell, Makati","21,000,000",1,1,64,,121.0371989,14.5662972
936,"20 sqm Studio Condo Unit for Sale at Jazz Residences in Bel-Air, Makati City","Bel-Air, Makati","4,500,000",1,1,20,,121.0220743,14.5635465
937,Studio-type Condominium Unit For Sale in Tower B Jazz Residences Makati,"Bel-Air, Makati","4,700,000",1,1,26,,121.0220743,14.5635465
938,Rockwell Joya 2 bedroom For Sale in Makati,"Rockwell, Makati","32,000,000",2,2,120,,121.0376942,14.56510718
939,For Sale Condominium in Makati - 2BR with Parking slot,"Pio Del Pilar, Makati","6,000,000",2,1,47,,121.0105155,14.5579998
940,Belton Place 2BR Condo Unit For Sale in Makati,"San Antonio, Makati","7,000,000",2,1,45,,121.009139,14.563865
941,"Escala Salcedo by Ayala Land Premier, Makati - For Sale","Salcedo Village, Makati","90,000,000",3,4,242,,121.0211555,14.5593401
942,Proscenium Rockwell Lorraine Tower Penthouse for sale in Makati City,"Rockwell, Makati","157,200,000",4,3,393,,121.0371989,14.5662972
943,"Studio Bedspace for sale in Pio Del Pilar, Makati City","Pio Del Pilar, Makati","1,800,000",1,1,18,,121.012006,14.5531
944,One Rockwell West high floor 2BR for Sale in Makati City,"Rockwell, Makati","30,000,000",2,2,93,,121.0362038,14.5634274
945,"Three Central Condominium 1 Bedroom Unit for Sale in Salcedo Village, Makati","Salcedo Village, Makati","9,500,000",1,1,41,,121.018069,14.56012196
946,"For Sale: One Rockwell East 1-Bedroom Condo in Rockwell, Makati City","Rockwell, Makati","15,000,000",1,1,52,,121.0362038,14.5634274
947,"RIZAL TOWER ROCKWELL: 3BR PLUS DEN, 456 sqm, 3 Parking, P135M. RARE UNIT!","Rockwell, Makati","135,000,000",3,4,456,,121.0350326,14.56438399
948,New! Studio type condo unit For Sale The Proscenium Residences Rockwell Makati,"Rockwell, Makati","9,000,000",1,1,30,,121.0371989,14.5662972
949,"For Sale: Palm Towers, San Antonio Village, Makati City, 1BR 74 sqm, PhP 8M","San Antonio, Makati","8,000,000",1,1,74,,121.0105316,14.56362395
950,Condotel Oxford Suites Makati Studio Unit For Sale,"Poblacion, Makati","4,200,000",1,1,44,,121.029734,14.563642
951,Pre-Owned 3 Bedroom Condo Unit in the Heart of Makati for Sale,"Legazpi Village, Makati","21,000,000",3,2,117,,121.0185811,14.5543895
952,"For Sale 1 Bedroom Bare Unit in Laureano Di Trevi, Pio Del Pilar, Makati City","Pio Del Pilar, Makati","3,200,000",1,1,21,,121.0139,14.54899
953,"Condominium For Sale: Furnished 3BR Unit in Elizabeth Place, Makati City","Salcedo Village, Makati","23,000,000",3,2,160,,121.0209356,14.5617838
954,"For Sale 1BR Makati RFO 370k Dp Condo Move-in Ready, San Lorenzo Place, Makati","Magallanes, Makati","3,700,234",1,1,30,,121.0135893,14.5515877
955,Joya Lofts 2BR for sale,"Rockwell, Makati","35,000,000",2,2,160,,121.0376942,14.56510718
956,3 Bedroom Corner Unit One Lafayette Square for Sale - Salcedo Village Makati,"Salcedo Village, Makati","26,000,000",3,3,183,,121.022027,14.559226
957,Antel A. Venue Residence Fully furnished 2 Bedroom Makati City near Kalayaan Ave,"Poblacion, Makati","28,000,000",2,2,120,,121.032076,14.56568
958,edsa makati 4br penthouse condo unit for sale,"Guadalupe Viejo, Makati","55,000,000",4,3,230,,121.040676,14.564421
959,For Sale Penthouse Makati,"San Lorenzo, Makati","17,000,000",1,2,96,,121.019175,14.550759
960,For Sale Penthouse Makati,"San Lorenzo, Makati","17,000,000",1,2,96,,121.019175,14.550759
961,4 Bedroom Condominium For Sale Avignon Tower Makati City Metro Manila,"Bel-Air, Makati","35,000,000",4,3,323,,121.026342,14.563933
962,Paseo Parkview Suites 1BR Condo Unit with Balcony and Parking for Sale in Makati,"Salcedo Village, Makati","12,500,000",1,1,75,,121.022406,14.558453
963,For Sale 1 Bedroom Condo at One Rockwell East Tower 53 Sqm Unit Narciso Realty,"Bel-Air, Makati","15,000,000",1,1,53,,121.03786358552,14.563475851653
964,Garden Tower Makati 1-Bedroom Condo Unit with Parking For Sale,"Poblacion, Makati","21,500,000",1,1,65,,121.032076,14.56568
965,"For Sale Furnished 45sqm, 1BR-loft at Eton Parkview Greenbelt - 8M in Makati","San Lorenzo, Makati","8,000,000",1,1,45,,121.0171,14.55342
966,1 BR Condo Corner Unit Manansala Tower Rockwell Makati For Sale with Lucky 8,"Rockwell, Makati","16,500,000",1,1,66,,121.0384946,14.5643958
967,"1 Bedroom Condominium / Condotel For Sale in Bel-Air, Makati","Bel-Air, Makati","5,000,000",1,1,40,,121.026342,14.563933
968,"2 Bedroom Condo in Raffles Residences, Makati City - For Sale","San Lorenzo, Makati","40,000,000",2,2,136,,121.0230634,14.5507219
969,"For Sale: 1 Bedroom Unit at The Beacon, Makati City","San Lorenzo, Makati","7,000,000",1,2,42,,121.0118836,14.5517403
970,"2 Bedroom Unit For Sale at The Beacon, Roces Tower Makati City","Legazpi Village, Makati","8,000,000",2,1,42,,121.0118836,14.5517403
971,"Fully Furnished 1BR Condo with Balcony for Sale at Gramercy Residences, Makati","Poblacion, Makati","8,000,000",1,1,43,,121.0283829,14.5657429
972,Park Terraces Makati City Brand New Condominium w/ Parking for Sale,"San Lorenzo, Makati","13,800,000",1,1,37,,121.0215775,14.5506662
973,Fully Furnished Studio for Sale at One Central Makati,"Bel-Air, Makati","8,800,000",1,1,32,,121.015284,14.5611155
974,"For Sale: One Rockwell East Tower 1-Bedroom Unit, Makati City","Rockwell, Makati","20,000,000",1,1,71,,121.0362038,14.5634274
975,"Fully Furnished 2BR Unit for Sale in Edades Tower, Rockwell, Makati","Rockwell, Makati","37,000,000",2,2,103,,121.0360102,14.5662454
976,"1 Bedroom Loft Unit For Sale at Eton Residences Greenbelt, Makati","Legazpi Village, Makati","16,000,000",1,1,64,,121.017742,14.554848
977,"For Sale: Beautifully Designed, 1BR Closed off Loft at One Rockwell West Makati","Rockwell, Makati","23,000,000",1,1,65,,121.036339,14.562949
978,1 Bedroom Condominium for Sale in Grammercy by Century in Makati,"Poblacion, Makati","6,500,000",1,1,30,,121.0283829,14.5657429
979,"For Sale: Ponte Salcedo, Makati, 2BR, 2 T&B, 140 sqm, With Parking, PhP 18.5M","Salcedo Village, Makati","18,500,000",2,2,140,,121.0201265,14.559327
